"Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","AID","Date","Status"
"2021.06.06 00:01:30","2021.06.06 00:00:00","2021.06.06 00:01:30","Succeeded",43.380847,-109.520087,"12T",4804172,619878,52.5,"",2021-06-05 18:05:01,1,"","","No",NA,"707629A",2021-06-05 18:01:30,2021-03-01,"WR_Elk084",2021-06-06,"NA"
"2021.06.07 00:01:30","2021.06.07 00:00:00","2021.06.07 00:01:30","Succeeded",43.400073,-109.489703,"12T",4806351,622301,52.5,"",2021-06-06 18:05:00,1,"","","No",NA,"707629A",2021-06-06 18:01:30,2021-03-01,"WR_Elk084",2021-06-07,"NA"
"2021.06.08 00:00:30","2021.06.08 00:00:00","2021.06.08 00:00:30","Succeeded",43.382049,-109.504294,"12T",4804328,621155,7.5,"",2021-06-07 18:05:00,1,"","","No",NA,"707629A",2021-06-07 18:00:30,2021-03-01,"WR_Elk084",2021-06-08,"NA"
"2021.06.09 00:01:30","2021.06.09 00:00:00","2021.06.09 00:01:30","Succeeded",43.392949,-109.448419,"12T",4805622,625659,22.5,"",2021-06-08 18:14:09,1,"","","No",NA,"707629A",2021-06-08 18:01:30,2021-03-01,"WR_Elk084",2021-06-09,"NA"
"2021.06.10 00:00:30","2021.06.10 00:00:00","2021.06.10 00:00:30","Succeeded",43.385482,-109.469018,"12T",4804762,624006,7.5,"",2021-06-09 18:05:01,2,"","","No",NA,"707629A",2021-06-09 18:00:30,2021-03-01,"WR_Elk084",2021-06-10,"NA"
"2021.06.12 00:03:30","","2021.06.12 00:03:30","Succeeded",43.394666,-109.447732,"12T",4805813,625711,52.5,"",2021-06-11 18:05:01,1,"","","No",NA,"707629A",2021-06-11 18:03:30,2021-03-01,"WR_Elk084",2021-06-12,"NA"
"2021.06.13 00:00:30","2021.06.13 00:00:00","2021.06.13 00:00:30","Succeeded",43.389001,-109.467301,"12T",4805155,624138,7.5,"",2021-06-12 18:05:00,1,"","","No",NA,"707629A",2021-06-12 18:00:30,2021-03-01,"WR_Elk084",2021-06-13,"NA"
"2021.06.14 00:00:30","2021.06.14 00:00:00","2021.06.14 00:00:30","Succeeded",43.370204,-109.450564,"12T",4803092,625532,52.5,"",2021-06-13 18:05:01,1,"","","No",NA,"707629A",2021-06-13 18:00:30,2021-03-01,"WR_Elk084",2021-06-14,"NA"
"2021.06.15 00:00:30","2021.06.15 00:00:00","2021.06.15 00:00:30","Succeeded",43.340077,-109.554162,"12T",4799596,617197,7.5,"",2021-06-14 18:05:01,1,"","","No",NA,"707629A",2021-06-14 18:00:30,2021-03-01,"WR_Elk084",2021-06-15,"NA"
"2021.06.16 00:00:30","2021.06.16 00:00:00","2021.06.16 00:00:30","Succeeded",43.363252,-109.569268,"12T",4802149,615928,7.5,"",2021-06-15 18:05:01,1,"","","No",NA,"707629A",2021-06-15 18:00:30,2021-03-01,"WR_Elk084",2021-06-16,"NA"
"2021.06.17 00:00:30","2021.06.17 00:00:00","2021.06.17 00:00:30","Succeeded",43.361106,-109.565148,"12T",4801916,616266,7.5,"",2021-06-16 18:05:01,1,"","","No",NA,"707629A",2021-06-16 18:00:30,2021-03-01,"WR_Elk084",2021-06-17,"NA"
"2021.06.18 00:01:30","2021.06.18 00:00:00","2021.06.18 00:01:30","Succeeded",43.361192,-109.565063,"12T",4801926,616273,7.5,"",2021-06-17 18:05:01,1,"","","No",NA,"707629A",2021-06-17 18:01:30,2021-03-01,"WR_Elk084",2021-06-18,"NA"
"2021.06.19 00:01:30","2021.06.19 00:00:00","2021.06.19 00:01:30","Succeeded",43.358531,-109.547896,"12T",4801654,617669,22.5,"",2021-06-18 18:05:01,1,"","","No",NA,"707629A",2021-06-18 18:01:30,2021-03-01,"WR_Elk084",2021-06-19,"NA"
"2021.06.20 00:00:30","2021.06.20 00:00:00","2021.06.20 00:00:30","Succeeded",43.358874,-109.557595,"12T",4801679,616882,7.5,"",2021-06-19 18:05:00,1,"","","No",NA,"707629A",2021-06-19 18:00:30,2021-03-01,"WR_Elk084",2021-06-20,"NA"
"2021.06.21 00:00:30","2021.06.21 00:00:00","2021.06.21 00:00:30","Succeeded",43.358874,-109.55399,"12T",4801684,617174,7.5,"",2021-06-20 18:05:01,1,"","","No",NA,"707629A",2021-06-20 18:00:30,2021-03-01,"WR_Elk084",2021-06-21,"NA"
"2021.06.22 00:00:30","2021.06.22 00:00:00","2021.06.22 00:00:30","Succeeded",43.357329,-109.556565,"12T",4801508,616969,7.5,"",2021-06-21 18:14:09,1,"","","No",NA,"707629A",2021-06-21 18:00:30,2021-03-01,"WR_Elk084",2021-06-22,"NA"
"2021.06.23 00:00:30","2021.06.23 00:00:00","2021.06.23 00:00:30","Succeeded",43.360419,-109.554763,"12T",4801854,617109,7.5,"",2021-06-22 18:05:01,1,"","","No",NA,"707629A",2021-06-22 18:00:30,2021-03-01,"WR_Elk084",2021-06-23,"NA"
"2021.06.24 00:01:30","2021.06.24 00:00:00","2021.06.24 00:01:30","Succeeded",43.360419,-109.555793,"12T",4801853,617025,37.5,"",2021-06-23 18:05:01,1,"","","No",NA,"707629A",2021-06-23 18:01:30,2021-03-01,"WR_Elk084",2021-06-24,"NA"
"2021.06.25 00:00:30","2021.06.25 00:00:00","2021.06.25 00:00:30","Succeeded",43.353467,-109.56223,"12T",4801072,616517,7.5,"",2021-06-24 18:05:01,1,"","","No",NA,"707629A",2021-06-24 18:00:30,2021-03-01,"WR_Elk084",2021-06-25,"NA"
"2021.06.26 00:00:30","2021.06.26 00:00:00","2021.06.26 00:00:30","Succeeded",43.352265,-109.5612,"12T",4800940,616603,7.5,"",2021-06-25 18:05:00,1,"","","No",NA,"707629A",2021-06-25 18:00:30,2021-03-01,"WR_Elk084",2021-06-26,"NA"
"2021.06.27 00:00:30","2021.06.27 00:00:00","2021.06.27 00:00:30","Succeeded",43.345313,-109.560599,"12T",4800168,616665,7.5,"",2021-06-26 18:05:00,1,"","","No",NA,"707629A",2021-06-26 18:00:30,2021-03-01,"WR_Elk084",2021-06-27,"NA"
"2021.06.28 00:00:30","2021.06.28 00:00:00","2021.06.28 00:00:30","Succeeded",43.346944,-109.555364,"12T",4800357,617086,22.5,"",2021-06-27 18:05:00,1,"","","No",NA,"707629A",2021-06-27 18:00:30,2021-03-01,"WR_Elk084",2021-06-28,"NA"
"2021.06.29 00:01:30","2021.06.29 00:00:00","2021.06.29 00:01:30","Succeeded",43.344283,-109.544978,"12T",4800076,617933,7.5,"",2021-06-28 18:05:00,1,"","","No",NA,"707629A",2021-06-28 18:01:30,2021-03-01,"WR_Elk084",2021-06-29,"NA"
"2021.06.30 00:02:30","2021.06.30 00:00:00","2021.06.30 00:02:30","Succeeded",43.35175,-109.54618,"12T",4800903,617821,22.5,"",2021-06-29 18:05:00,1,"","","No",NA,"707629A",2021-06-29 18:02:30,2021-03-01,"WR_Elk084",2021-06-30,"NA"
"2021.07.01 00:01:30","2021.07.01 00:00:00","2021.07.01 00:01:30","Succeeded",43.346171,-109.552274,"12T",4800275,617338,22.5,"",2021-06-30 18:05:01,1,"","","No",NA,"707629A",2021-06-30 18:01:30,2021-03-01,"WR_Elk084",2021-07-01,"NA"
"2021.07.02 00:00:30","2021.07.02 00:00:00","2021.07.02 00:00:30","Succeeded",43.353381,-109.564805,"12T",4801058,616308,7.5,"",2021-07-01 18:05:01,1,"","","No",NA,"707629A",2021-07-01 18:00:30,2021-03-01,"WR_Elk084",2021-07-02,"NA"
"2021.07.03 00:01:30","2021.07.03 00:00:00","2021.07.03 00:01:30","Succeeded",43.348746,-109.564891,"12T",4800544,616310,37.5,"",2021-07-02 18:05:00,1,"","","No",NA,"707629A",2021-07-02 18:01:30,2021-03-01,"WR_Elk084",2021-07-03,"NA"
"2021.07.04 00:01:30","2021.07.04 00:00:00","2021.07.04 00:01:30","Succeeded",43.353896,-109.565921,"12T",4801114,616217,7.5,"",2021-07-03 18:05:01,1,"","","No",NA,"707629A",2021-07-03 18:01:30,2021-03-01,"WR_Elk084",2021-07-04,"NA"
"2021.07.05 00:01:30","2021.07.05 00:00:00","2021.07.05 00:01:30","Succeeded",43.353553,-109.549098,"12T",4801100,617581,7.5,"",2021-07-04 18:14:08,1,"","","No",NA,"707629A",2021-07-04 18:01:30,2021-03-01,"WR_Elk084",2021-07-05,"NA"
"2021.07.06 00:00:30","2021.07.06 00:00:00","2021.07.06 00:00:30","Succeeded",43.381276,-109.560943,"12T",4804162,616568,7.5,"",2021-07-05 18:14:09,1,"","","No",NA,"707629A",2021-07-05 18:00:30,2021-03-01,"WR_Elk084",2021-07-06,"NA"
"2021.07.07 00:02:30","2021.07.07 00:00:00","2021.07.07 00:02:30","Succeeded",43.358274,-109.566092,"12T",4801600,616195,7.5,"",2021-07-06 18:05:01,1,"","","No",NA,"707629A",2021-07-06 18:02:30,2021-03-01,"WR_Elk084",2021-07-07,"NA"
"2021.07.08 00:01:30","2021.07.08 00:00:00","2021.07.08 00:01:30","Succeeded",43.350978,-109.567981,"12T",4800787,616056,7.5,"",2021-07-07 18:05:01,1,"","","No",NA,"707629A",2021-07-07 18:01:30,2021-03-01,"WR_Elk084",2021-07-08,"NA"
"2021.07.09 00:01:30","2021.07.09 00:00:00","2021.07.09 00:01:30","Succeeded",43.32171,-109.621282,"12T",4797464,611790,7.5,"",2021-07-08 18:05:01,1,"","","No",NA,"707629A",2021-07-08 18:01:30,2021-03-01,"WR_Elk084",2021-07-09,"NA"
"2021.07.10 00:02:30","2021.07.10 00:00:00","2021.07.10 00:02:30","Succeeded",43.345141,-109.559655,"12T",4800151,616742,37.5,"",2021-07-09 18:05:01,1,"","","No",NA,"707629A",2021-07-09 18:02:30,2021-03-01,"WR_Elk084",2021-07-10,"NA"
"2021.07.11 00:01:30","2021.07.11 00:00:00","2021.07.11 00:01:30","Succeeded",43.358188,-109.547124,"12T",4801617,617732,7.5,"",2021-07-10 18:05:01,1,"","","No",NA,"707629A",2021-07-10 18:01:30,2021-03-01,"WR_Elk084",2021-07-11,"NA"
"2021.07.12 00:01:30","2021.07.12 00:00:00","2021.07.12 00:01:30","Succeeded",43.353639,-109.558454,"12T",4801096,616823,22.5,"",2021-07-11 18:05:01,1,"","","No",NA,"707629A",2021-07-11 18:01:30,2021-03-01,"WR_Elk084",2021-07-12,"NA"
"2021.07.13 00:00:30","2021.07.13 00:00:00","2021.07.13 00:00:30","Succeeded",43.347373,-109.551501,"12T",4800410,617398,7.5,"",2021-07-12 18:05:01,1,"","","No",NA,"707629A",2021-07-12 18:00:30,2021-03-01,"WR_Elk084",2021-07-13,"NA"
"2021.07.14 00:01:30","2021.07.14 00:00:00","2021.07.14 00:01:30","Succeeded",43.359046,-109.56635,"12T",4801685,616172,22.5,"",2021-07-13 18:05:01,1,"","","No",NA,"707629A",2021-07-13 18:01:30,2021-03-01,"WR_Elk084",2021-07-14,"NA"
"2021.07.15 00:00:30","2021.07.15 00:00:00","2021.07.15 00:00:30","Succeeded",43.377328,-109.558883,"12T",4803726,616742,22.5,"",2021-07-14 18:05:02,1,"","","No",NA,"707629A",2021-07-14 18:00:30,2021-03-01,"WR_Elk084",2021-07-15,"NA"
"2021.03.02 00:01:30","2021.03.02 00:00:00","2021.03.02 00:01:30","Succeeded",43.375869,-109.394431,"12T",4803808,630068,37.5,"",2021-03-01 17:06:20,1,"","","No",NA,"708437A",2021-03-01 17:01:30,2021-03-01,"WR_Elk025",2021-03-02,"NA"
"2021.03.03 00:01:30","2021.03.03 00:00:00","2021.03.03 00:01:30","Succeeded",43.356128,-109.439406,"12T",4801546,626465,7.5,"",2021-03-02 17:06:21,1,"","","No",NA,"708437A",2021-03-02 17:01:30,2021-03-01,"WR_Elk025",2021-03-03,"NA"
"2021.03.04 00:01:30","2021.03.04 00:00:00","2021.03.04 00:01:30","Succeeded",43.361707,-109.42224,"12T",4802192,627845,7.5,"",2021-03-03 17:06:21,1,"","","No",NA,"708437A",2021-03-03 17:01:30,2021-03-01,"WR_Elk025",2021-03-04,"NA"
"2021.03.05 00:01:30","2021.03.05 00:00:00","2021.03.05 00:01:30","Succeeded",43.363595,-109.435372,"12T",4802381,626777,22.5,"",2021-03-04 17:15:28,1,"","","No",NA,"708437A",2021-03-04 17:01:30,2021-03-01,"WR_Elk025",2021-03-05,"NA"
"2021.03.06 00:01:30","2021.03.06 00:00:00","2021.03.06 00:01:30","Succeeded",43.370633,-109.449019,"12T",4803142,625656,7.5,"",2021-03-05 17:06:20,1,"","","No",NA,"708437A",2021-03-05 17:01:30,2021-03-01,"WR_Elk025",2021-03-06,"NA"
"2021.03.07 00:01:30","2021.03.07 00:00:00","2021.03.07 00:01:30","Succeeded",43.368402,-109.455285,"12T",4802885,625153,7.5,"",2021-03-06 17:06:20,1,"","","No",NA,"708437A",2021-03-06 17:01:30,2021-03-01,"WR_Elk025",2021-03-07,"NA"
"2021.03.08 00:01:30","2021.03.08 00:00:00","2021.03.08 00:01:30","Succeeded",43.37707,-109.463439,"12T",4803836,624475,7.5,"",2021-03-07 17:06:20,1,"","","No",NA,"708437A",2021-03-07 17:01:30,2021-03-01,"WR_Elk025",2021-03-08,"NA"
"2021.03.09 00:02:30","2021.03.09 00:00:00","2021.03.09 00:02:30","Succeeded",43.365397,-109.457603,"12T",4802548,624972,7.5,"",2021-03-08 17:06:20,1,"","","No",NA,"708437A",2021-03-08 17:02:30,2021-03-01,"WR_Elk025",2021-03-09,"NA"
"2021.03.10 00:01:30","2021.03.10 00:00:00","2021.03.10 00:01:30","Succeeded",43.367629,-109.477687,"12T",4802766,623340,22.5,"",2021-03-09 17:22:50,1,"","","No",NA,"708437A",2021-03-09 17:01:30,2021-03-01,"WR_Elk025",2021-03-10,"NA"
"2021.03.11 00:00:30","2021.03.11 00:00:00","2021.03.11 00:00:30","Succeeded",43.358359,-109.426532,"12T",4801813,627504,7.5,"",2021-03-10 17:06:20,1,"","","No",NA,"708437A",2021-03-10 17:00:30,2021-03-01,"WR_Elk025",2021-03-11,"NA"
"2021.03.12 00:01:30","2021.03.12 00:00:00","2021.03.12 00:01:30","Succeeded",43.381104,-109.392114,"12T",4804393,630244,7.5,"",2021-03-11 17:06:20,1,"","","No",NA,"708437A",2021-03-11 17:01:30,2021-03-01,"WR_Elk025",2021-03-12,"NA"
"2021.03.13 00:01:30","2021.03.13 00:00:00","2021.03.13 00:01:30","Succeeded",43.394923,-109.412112,"12T",4805896,628595,7.5,"",2021-03-12 17:15:29,1,"","","No",NA,"708437A",2021-03-12 17:01:30,2021-03-01,"WR_Elk025",2021-03-13,"NA"
"2021.03.14 00:02:30","2021.03.14 00:00:00","2021.03.14 00:02:30","Succeeded",43.390803,-109.396148,"12T",4805463,629897,52.5,"",2021-03-13 17:06:20,1,"","","No",NA,"708437A",2021-03-13 17:02:30,2021-03-01,"WR_Elk025",2021-03-14,"NA"
"2021.03.15 00:01:30","2021.03.15 00:00:00","2021.03.15 00:01:30","Succeeded",43.385997,-109.390483,"12T",4804939,630366,7.5,"",2021-03-14 18:06:20,1,"","","No",NA,"708437A",2021-03-14 18:01:30,2021-03-01,"WR_Elk025",2021-03-15,"NA"
"2021.03.16 00:00:30","2021.03.16 00:00:00","2021.03.16 00:00:30","Succeeded",43.391061,-109.410052,"12T",4805471,628770,7.5,"",2021-03-15 18:06:21,1,"","","No",NA,"708437A",2021-03-15 18:00:30,2021-03-01,"WR_Elk025",2021-03-16,"NA"
"2021.03.17 00:01:30","2021.03.17 00:00:00","2021.03.17 00:01:30","Succeeded",43.388743,-109.390998,"12T",4805243,630318,7.5,"",2021-03-16 18:06:20,1,"","","No",NA,"708437A",2021-03-16 18:01:30,2021-03-01,"WR_Elk025",2021-03-17,"NA"
"2021.03.18 00:01:30","2021.03.18 00:00:00","2021.03.18 00:01:30","Succeeded",43.398614,-109.377351,"12T",4806360,631402,7.5,"",2021-03-17 18:06:21,1,"","","No",NA,"708437A",2021-03-17 18:01:30,2021-03-01,"WR_Elk025",2021-03-18,"NA"
"2021.03.19 00:02:30","2021.03.19 00:00:00","2021.03.19 00:02:30","Succeeded",43.376384,-109.379239,"12T",4803889,631297,7.5,"",2021-03-18 18:06:21,1,"","","No",NA,"708437A",2021-03-18 18:02:30,2021-03-01,"WR_Elk025",2021-03-19,"NA"
"2021.03.20 00:01:30","2021.03.20 00:00:00","2021.03.20 00:01:30","Succeeded",43.375955,-109.384904,"12T",4803832,630839,22.5,"",2021-03-19 18:06:20,1,"","","No",NA,"708437A",2021-03-19 18:01:30,2021-03-01,"WR_Elk025",2021-03-20,"NA"
"2021.03.21 00:01:30","2021.03.21 00:00:00","2021.03.21 00:01:30","Succeeded",43.386426,-109.407477,"12T",4804960,628988,22.5,"",2021-03-20 18:06:20,1,"","","No",NA,"708437A",2021-03-20 18:01:30,2021-03-01,"WR_Elk025",2021-03-21,"NA"
"2021.03.22 00:02:30","2021.03.22 00:00:00","2021.03.22 00:02:30","Succeeded",43.378701,-109.414601,"12T",4804091,628428,22.5,"",2021-03-21 18:06:20,1,"","","No",NA,"708437A",2021-03-21 18:02:30,2021-03-01,"WR_Elk025",2021-03-22,"NA"
"2021.03.23 00:01:30","2021.03.23 00:00:00","2021.03.23 00:01:30","Succeeded",43.370891,-109.421554,"12T",4803213,627881,22.5,"",2021-03-22 18:06:21,1,"","","No",NA,"708437A",2021-03-22 18:01:30,2021-03-01,"WR_Elk025",2021-03-23,"NA"
"2021.03.24 00:02:30","2021.03.24 00:00:00","2021.03.24 00:02:30","Succeeded",43.382993,-109.41855,"12T",4804561,628099,7.5,"",2021-03-23 18:06:20,1,"","","No",NA,"708437A",2021-03-23 18:02:30,2021-03-01,"WR_Elk025",2021-03-24,"NA"
"2021.03.25 00:02:30","2021.03.25 00:00:00","2021.03.25 00:02:30","Succeeded",43.386254,-109.423356,"12T",4804916,627703,7.5,"",2021-03-24 18:06:21,1,"","","No",NA,"708437A",2021-03-24 18:02:30,2021-03-01,"WR_Elk025",2021-03-25,"NA"
"2021.03.26 00:02:30","2021.03.26 00:00:00","2021.03.26 00:02:30","Succeeded",43.381276,-109.421639,"12T",4804366,627852,22.5,"",2021-03-25 18:06:20,1,"","","No",NA,"708437A",2021-03-25 18:02:30,2021-03-01,"WR_Elk025",2021-03-26,"NA"
"2021.03.27 00:01:30","2021.03.27 00:00:00","2021.03.27 00:01:30","Succeeded",43.380075,-109.41855,"12T",4804237,628105,7.5,"",2021-03-26 18:06:20,1,"","","No",NA,"708437A",2021-03-26 18:01:30,2021-03-01,"WR_Elk025",2021-03-27,"NA"
"2021.03.28 00:02:30","2021.03.28 00:00:00","2021.03.28 00:02:30","Succeeded",43.382306,-109.42121,"12T",4804481,627885,37.5,"",2021-03-27 18:06:20,1,"","","No",NA,"708437A",2021-03-27 18:02:30,2021-03-01,"WR_Elk025",2021-03-28,"NA"
"2021.03.29 00:00:30","2021.03.29 00:00:00","2021.03.29 00:00:30","Succeeded",43.360333,-109.461637,"12T",4801980,624655,7.5,"",2021-03-28 18:06:20,1,"","","No",NA,"708437A",2021-03-28 18:00:30,2021-03-01,"WR_Elk025",2021-03-29,"NA"
"2021.03.30 00:01:30","2021.03.30 00:00:00","2021.03.30 00:01:30","Succeeded",43.356128,-109.460006,"12T",4801515,624796,22.5,"",2021-03-29 18:15:29,1,"","","No",NA,"708437A",2021-03-29 18:01:30,2021-03-01,"WR_Elk025",2021-03-30,"NA"
"2021.03.31 00:01:30","2021.03.31 00:00:00","2021.03.31 00:01:30","Succeeded",43.36926,-109.465928,"12T",4802965,624289,37.5,"",2021-03-30 18:22:50,1,"","","No",NA,"708437A",2021-03-30 18:01:30,2021-03-01,"WR_Elk025",2021-03-31,"NA"
"2021.04.01 00:01:30","2021.04.01 00:00:00","2021.04.01 00:01:30","Succeeded",43.376384,-109.455714,"12T",4803771,625102,22.5,"",2021-03-31 18:06:21,1,"","","No",NA,"708437A",2021-03-31 18:01:30,2021-03-01,"WR_Elk025",2021-04-01,"NA"
"2021.04.02 00:01:30","2021.04.02 00:00:00","2021.04.02 00:01:30","Succeeded",43.379474,-109.456315,"12T",4804113,625047,7.5,"",2021-04-01 18:06:21,1,"","","No",NA,"708437A",2021-04-01 18:01:30,2021-03-01,"WR_Elk025",2021-04-02,"NA"
"2021.04.03 00:01:30","2021.04.03 00:00:00","2021.04.03 00:01:30","Succeeded",43.37029,-109.451938,"12T",4803100,625421,22.5,"",2021-04-02 18:06:20,1,"","","No",NA,"708437A",2021-04-02 18:01:30,2021-03-01,"WR_Elk025",2021-04-03,"NA"
"2021.04.04 00:01:30","2021.04.04 00:00:00","2021.04.04 00:01:30","Succeeded",43.369861,-109.473996,"12T",4803019,623634,22.5,"",2021-04-03 18:06:20,1,"","","No",NA,"708437A",2021-04-03 18:01:30,2021-03-01,"WR_Elk025",2021-04-04,"NA"
"2021.04.05 00:01:30","2021.04.05 00:00:00","2021.04.05 00:01:30","Succeeded",43.390546,-109.494853,"12T",4805286,621903,7.5,"",2021-04-04 18:06:20,1,"","","No",NA,"708437A",2021-04-04 18:01:30,2021-03-01,"WR_Elk025",2021-04-05,"NA"
"2021.04.06 00:01:30","2021.04.06 00:00:00","2021.04.06 00:01:30","Succeeded",43.400331,-109.48833,"12T",4806382,622412,22.5,"",2021-04-05 18:15:28,1,"","","No",NA,"708437A",2021-04-05 18:01:30,2021-03-01,"WR_Elk025",2021-04-06,"NA"
"2021.04.07 00:01:30","2021.04.07 00:00:00","2021.04.07 00:01:30","Succeeded",43.409858,-109.455285,"12T",4807489,625068,22.5,"",2021-04-06 18:06:20,1,"","","No",NA,"708437A",2021-04-06 18:01:30,2021-03-01,"WR_Elk025",2021-04-07,"NA"
"2021.04.08 00:01:30","2021.04.08 00:00:00","2021.04.08 00:01:30","Succeeded",43.411918,-109.495111,"12T",4807659,621839,22.5,"",2021-04-07 18:06:20,1,"","","No",NA,"708437A",2021-04-07 18:01:30,2021-03-01,"WR_Elk025",2021-04-08,"NA"
"2021.04.11 00:01:30","2021.04.11 00:00:00","2021.04.11 00:01:30","Succeeded",43.38737,-109.485497,"12T",4804947,622667,22.5,"",2021-04-10 18:06:21,1,"","","No",NA,"708437A",2021-04-10 18:01:30,2021-03-01,"WR_Elk025",2021-04-11,"NA"
"2021.04.12 00:01:30","2021.04.12 00:00:00","2021.04.12 00:01:30","Succeeded",43.411403,-109.508929,"12T",4807582,620722,37.5,"",2021-04-11 18:15:28,1,"","","No",NA,"708437A",2021-04-11 18:01:30,2021-03-01,"WR_Elk025",2021-04-12,"NA"
"2021.04.13 00:02:30","2021.04.13 00:00:00","2021.04.13 00:02:30","Succeeded",43.423848,-109.497857,"12T",4808980,621593,52.5,"",2021-04-12 18:15:28,1,"","","No",NA,"708437A",2021-04-12 18:02:30,2021-03-01,"WR_Elk025",2021-04-13,"NA"
"2021.04.14 00:01:30","2021.04.14 00:00:00","2021.04.14 00:01:30","Succeeded",43.418698,-109.489875,"12T",4808420,622250,22.5,"",2021-04-13 18:15:29,1,"","","No",NA,"708437A",2021-04-13 18:01:30,2021-03-01,"WR_Elk025",2021-04-14,"NA"
"2021.04.15 00:00:30","2021.04.15 00:00:00","2021.04.15 00:00:30","Succeeded",43.413119,-109.450736,"12T",4807858,625430,7.5,"",2021-04-14 18:06:21,1,"","","No",NA,"708437A",2021-04-14 18:00:30,2021-03-01,"WR_Elk025",2021-04-15,"NA"
"2021.04.16 00:00:30","2021.04.16 00:00:00","2021.04.16 00:00:30","Succeeded",43.39973,-109.403958,"12T",4806443,629245,7.5,"",2021-04-15 18:06:20,1,"","","No",NA,"708437A",2021-04-15 18:00:30,2021-03-01,"WR_Elk025",2021-04-16,"NA"
"2021.04.17 00:01:30","2021.04.17 00:00:00","2021.04.17 00:01:30","Succeeded",43.391232,-109.407907,"12T",4805493,628943,22.5,"",2021-04-16 18:06:21,1,"","","No",NA,"708437A",2021-04-16 18:01:30,2021-03-01,"WR_Elk025",2021-04-17,"NA"
"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded",43.370891,-109.405503,"12T",4803237,629181,37.5,"",2021-04-17 18:06:21,1,"","","No",NA,"708437A",2021-04-17 18:01:30,2021-03-01,"WR_Elk025",2021-04-18,"NA"
"2021.04.19 00:00:30","2021.04.19 00:00:00","2021.04.19 00:00:30","Succeeded",43.370805,-109.410739,"12T",4803220,628757,7.5,"",2021-04-18 18:06:20,1,"","","No",NA,"708437A",2021-04-18 18:00:30,2021-03-01,"WR_Elk025",2021-04-19,"NA"
"2021.04.20 00:01:30","2021.04.20 00:00:00","2021.04.20 00:01:30","Succeeded",43.380332,-109.396663,"12T",4804300,629877,7.5,"",2021-04-19 18:06:21,1,"","","No",NA,"708437A",2021-04-19 18:01:30,2021-03-01,"WR_Elk025",2021-04-20,"NA"
"2021.04.22 00:01:30","2021.04.22 00:00:00","2021.04.22 00:01:30","Succeeded",43.389945,-109.416404,"12T",4805337,628258,37.5,"",2021-04-21 18:06:20,1,"","","No",NA,"708437A",2021-04-21 18:01:30,2021-03-01,"WR_Elk025",2021-04-22,"NA"
"2021.04.23 00:01:30","2021.04.23 00:00:00","2021.04.23 00:01:30","Succeeded",43.38737,-109.426017,"12T",4805036,627485,7.5,"",2021-04-22 18:06:20,1,"","","No",NA,"708437A",2021-04-22 18:01:30,2021-03-01,"WR_Elk025",2021-04-23,"NA"
"2021.04.24 00:01:30","2021.04.24 00:00:00","2021.04.24 00:01:30","Succeeded",43.389516,-109.422498,"12T",4805280,627765,22.5,"",2021-04-23 18:06:20,1,"","","No",NA,"708437A",2021-04-23 18:01:30,2021-03-01,"WR_Elk025",2021-04-24,"NA"
"2021.04.25 00:00:30","2021.04.25 00:00:00","2021.04.25 00:00:30","Succeeded",43.389344,-109.412627,"12T",4805276,628565,7.5,"",2021-04-24 18:06:20,1,"","","No",NA,"708437A",2021-04-24 18:00:30,2021-03-01,"WR_Elk025",2021-04-25,"NA"
"2021.04.26 00:01:30","2021.04.26 00:00:00","2021.04.26 00:01:30","Succeeded",43.369775,-109.409108,"12T",4803108,628892,7.5,"",2021-04-25 18:06:20,1,"","","No",NA,"708437A",2021-04-25 18:01:30,2021-03-01,"WR_Elk025",2021-04-26,"NA"
"2021.04.27 00:02:30","2021.04.27 00:00:00","2021.04.27 00:02:30","Succeeded",43.389773,-109.376493,"12T",4805380,631491,22.5,"",2021-04-26 18:15:28,1,"","","No",NA,"708437A",2021-04-26 18:02:30,2021-03-01,"WR_Elk025",2021-04-27,"NA"
"2021.04.28 00:01:30","2021.04.28 00:00:00","2021.04.28 00:01:30","Succeeded",43.39973,-109.379411,"12T",4806481,631233,7.5,"",2021-04-27 18:06:20,1,"","","No",NA,"708437A",2021-04-27 18:01:30,2021-03-01,"WR_Elk025",2021-04-28,"NA"
"2021.04.29 00:01:30","2021.04.29 00:00:00","2021.04.29 00:01:30","Succeeded",43.387456,-109.410739,"12T",4805069,628722,7.5,"",2021-04-28 18:06:21,1,"","","No",NA,"708437A",2021-04-28 18:01:30,2021-03-01,"WR_Elk025",2021-04-29,"NA"
"2021.04.30 00:01:30","2021.04.30 00:00:00","2021.04.30 00:01:30","Succeeded",43.388228,-109.41709,"12T",4805145,628206,22.5,"",2021-04-29 18:06:20,1,"","","No",NA,"708437A",2021-04-29 18:01:30,2021-03-01,"WR_Elk025",2021-04-30,"NA"
